"attributes","Id","Name","Amount","StageName","AccountId","OwnerId"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7gAAA""}","0063h000008wq7gAAA","Opportunity for Colon1295",667200,"Closed Won","0013h00000Ffg9GAAR","0053h000003de77AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7hAAA""}","0063h000008wq7hAAA","Opportunity for Flores1296",2325850,"Closed Won","0013h00000FffydAAB","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7iAAA""}","0063h000008wq7iAAA","Opportunity for Baldwin1297",638750,"Closed Won","0013h00000FfgCBAAZ","0053h000003de71AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7jAAA""}","0063h000008wq7jAAA","Opportunity for Clark1301",116360,"Closed Won","0013h00000FffyvAAB","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7kAAA""}","0063h000008wq7kAAA","Opportunity for Frank1303",1886550,"Closed Won","0013h00000Ffg02AAB","0053h000003de71AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7lAAA""}","0063h000008wq7lAAA","Opportunity for Baker1304",1918900,"Qualification","0013h00000Ffg4PAAR","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7mAAA""}","0063h000008wq7mAAA","Opportunity for Santos1305",14640,"Proposal/Price Quote","0013h00000Ffg5LAAR","0053h000003de77AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7sAAA""}","0063h000008wq7sAAA","Opportunity for Barton1670",364760,"Prospecting","0013h00000Ffg3gAAB","0053h000003de74AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7oAAA""}","0063h000008wq7oAAA","Opportunity for Nguyen1657",236610,"Closed Won","0013h00000FffxkAAB","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7qAAA""}","0063h000008wq7qAAA","Opportunity for Jackson1662",2302000,"Closed Won","0013h00000FffwjAAB","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7rAAA""}","0063h000008wq7rAAA","Opportunity for Henry1665",49760,"Closed Won","0013h00000FfgBoAAJ","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7tAAA""}","0063h000008wq7tAAA","Opportunity for Ramsey1673",3351780,"Needs Analysis","0013h00000Ffg7oAAB","0053h000003de79AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7uAAA""}","0063h000008wq7uAAA","Opportunity for Taylor1674",1542350,"Closed Won","0013h00000Ffg5rAAB","0053h000003de7DAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7vAAA""}","0063h000008wq7vAAA","Opportunity for Johnston1675",804275,"Closed Won","0013h00000Ffg0KAAR","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7wAAA""}","0063h000008wq7wAAA","Opportunity for Clayton1676",41500,"Needs Analysis","0013h00000Ffg8KAAR","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7xAAA""}","0063h000008wq7xAAA","Opportunity for Chavez552",663100,"Closed Won","0013h00000Ffg6CAAR","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq7yAAA""}","0063h000008wq7yAAA","Opportunity for Perry553",90274,"Closed Won","0013h00000Ffg1LAAR","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq80AAA""}","0063h000008wq80AAA","Opportunity for Stokes556",40900,"Closed Won","0013h00000Ffg2sAAB","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq81AAA""}","0063h000008wq81AAA","Opportunity for Franklin560",1420100,"Prospecting","0013h00000Ffg5QAAR","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq82AAA""}","0063h000008wq82AAA","Opportunity for Lane561",316726,"Closed Won","0013h00000FfgAsAAJ","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq83AAA""}","0063h000008wq83AAA","Opportunity for Floyd923",2202900,"Closed Won","0013h00000Ffg6RAAR","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq84AAA""}","0063h000008wq84AAA","Opportunity for Rowe925",424836,"Closed Won","0013h00000Ffg1RAAR","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq86AAA""}","0063h000008wq86AAA","Opportunity for Page927",219500,"Closed Won","0013h00000Ffg3VAAR","0053h000003de71AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq87AAA""}","0063h000008wq87AAA","Opportunity for Hicks930",398311,"Closed Lost","0013h00000Ffg5JAAR","0053h000003de79AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2mAAA""}","0063h000008wq2mAAA","Opportunity for Smith1145",1032260,"Closed Lost","0013h00000FffwTAAR","0053h000003de7DAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2iAAA""}","0063h000008wq2iAAA","Opportunity for Hoffman774",152400,"Closed Won","0013h00000Ffg6EAAR","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2kAAA""}","0063h000008wq2kAAA","Opportunity for Waters780",902400,"Closed Won","0013h00000Fffy3AAB","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2lAAA""}","0063h000008wq2lAAA","Opportunity for Robbins1143",365072,"Qualification","0013h00000Ffg1UAAR","0053h000003de77AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2oAAA""}","0063h000008wq2oAAA","Opportunity for Beck1148",52440,"Closed Won","0013h00000Ffg6dAAB","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2sAAA""}","0063h000008wq2sAAA","Opportunity for Santos1154",1153670,"Closed Lost","0013h00000Ffg9TAAR","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2tAAA""}","0063h000008wq2tAAA","Opportunity for Lewis1160",1132470,"Closed Won","0013h00000Ffg82AAB","0053h000003de74AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2uAAA""}","0063h000008wq2uAAA","Opportunity for Allen1162",1032800,"Closed Won","0013h00000Ffg1iAAB","0053h000003de74AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2wAAA""}","0063h000008wq2wAAA","Opportunity for Lloyd1165",439380,"Value Proposition","0013h00000Ffg0BAAR","0053h000003de79AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2xAAA""}","0063h000008wq2xAAA","Opportunity for Campbell1166",1459175,"Closed Lost","0013h00000Ffg2KAAR","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2yAAA""}","0063h000008wq2yAAA","Opportunity for Gill1167",313200,"Closed Lost","0013h00000Ffg4kAAB","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq2zAAA""}","0063h000008wq2zAAA","Opportunity for Gross1521",3263870,"Closed Won","0013h00000Ffg74AAB","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq32AAA""}","0063h000008wq32AAA","Opportunity for Martinez1527",377400,"Closed Lost","0013h00000Ffg0UAAR","0053h000003de6yAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8CAAQ""}","0063h000008wq8CAAQ","Opportunity for Jefferson936",95400,"Closed Won","0013h00000FfgAwAAJ","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq89AAA""}","0063h000008wq89AAA","Opportunity for Farmer932",2339200,"Closed Won","0013h00000Ffg8IAAR","0053h000003de6yAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8AAAQ""}","0063h000008wq8AAAQ","Opportunity for Burton933",388760,"Closed Lost","0013h00000FffyBAAR","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8BAAQ""}","0063h000008wq8BAAQ","Opportunity for Mack935",76800,"Closed Won","0013h00000Ffg62AAB","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8EAAQ""}","0063h000008wq8EAAQ","Opportunity for Wong939",390400,"Closed Won","0013h00000Ffg0TAAR","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8FAAQ""}","0063h000008wq8FAAQ","Opportunity for Cruz1306",578880,"Perception Analysis","0013h00000Ffg1LAAR","0053h000003de79AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8GAAQ""}","0063h000008wq8GAAQ","Opportunity for Johnson1307",2165900,"Closed Lost","0013h00000Ffg16AAB","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8HAAQ""}","0063h000008wq8HAAQ","Opportunity for Pittman1309",200400,"Closed Won","0013h00000Ffg2TAAR","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8LAAQ""}","0063h000008wq8LAAQ","Opportunity for Gutierrez1322",89320,"Closed Won","0013h00000FfgC3AAJ","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8MAAQ""}","0063h000008wq8MAAQ","Opportunity for Patterson1324",1292300,"Closed Lost","0013h00000Fffy4AAB","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8NAAQ""}","0063h000008wq8NAAQ","Opportunity for Blair1326",72720,"Closed Won","0013h00000Ffg5OAAR","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8OAAQ""}","0063h000008wq8OAAQ","Opportunity for Flores1679",2641175,"Closed Lost","0013h00000FfgCDAAZ","0053h000003de71AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8PAAQ""}","0063h000008wq8PAAQ","Opportunity for Steele1680",2207200,"Closed Won","0013h00000Ffg1kAAB","0053h000003de7CAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8SAAQ""}","0063h000008wq8SAAQ","Opportunity for Long1689",100040,"Closed Lost","0013h00000Ffg8GAAR","0053h000003de7DAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq36AAA""}","0063h000008wq36AAA","Opportunity for Simon1538",115790,"Closed Won","0013h00000Ffg3jAAB","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq33AAA""}","0063h000008wq33AAA","Opportunity for Medina1531",1722250,"Closed Lost","0013h00000Ffg48AAB","0053h000003de7CAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq34AAA""}","0063h000008wq34AAA","Opportunity for Hill1534",3298750,"Closed Won","0013h00000FffxaAAB","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq35AAA""}","0063h000008wq35AAA","Opportunity for Peterson1536",91200,"Closed Lost","0013h00000FfgBEAAZ","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq38AAA""}","0063h000008wq38AAA","Opportunity for Glover1542",836425,"Closed Lost","0013h00000Ffg1PAAR","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq39AAA""}","0063h000008wq39AAA","Opportunity for Edwards1901",994680,"Closed Won","0013h00000Ffg2RAAR","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3AAAQ""}","0063h000008wq3AAAQ","Opportunity for Stevenson1907",28440,"Value Proposition","0013h00000FfgA5AAJ","0053h000003de6yAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3BAAQ""}","0063h000008wq3BAAQ","Opportunity for Aguilar1908",3314900,"Closed Won","0013h00000Ffg3kAAB","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3CAAQ""}","0063h000008wq3CAAQ","Opportunity for Anderson1911",1684910,"Closed Lost","0013h00000Ffg42AAB","0053h000003de75AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3DAAQ""}","0063h000008wq3DAAQ","Opportunity for Chandler1913",482760,"Closed Won","0013h00000FfgAbAAJ","0053h000003de71AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3GAAQ""}","0063h000008wq3GAAQ","Opportunity for Walsh1918",179700,"Proposal/Price Quote","0013h00000Ffg71AAB","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3HAAQ""}","0063h000008wq3HAAQ","Opportunity for Gordon1919",975175,"Closed Won","0013h00000Ffg79AAB","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3IAAQ""}","0063h000008wq3IAAQ","Opportunity for White1920",1535500,"Closed Lost","0013h00000Ffg6hAAB","0053h000003de79AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3JAAQ""}","0063h000008wq3JAAQ","Opportunity for Powers1925",213440,"Closed Lost","0013h00000Ffg6YAAR","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3LAAQ""}","0063h000008wq3LAAQ","Opportunity for Lloyd424",389648,"Closed Won","0013h00000Ffg0TAAR","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3MAAQ""}","0063h000008wq3MAAQ","Opportunity for Reyes426",830400,"Qualification","0013h00000FfgB0AAJ","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3NAAQ""}","0063h000008wq3NAAQ","Opportunity for Mendoza431",3615050,"Closed Lost","0013h00000FfgAuAAJ","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8YAAQ""}","0063h000008wq8YAAQ","Opportunity for Long562",249600,"Closed Won","0013h00000Ffg50AAB","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8UAAQ""}","0063h000008wq8UAAQ","Opportunity for Barnett1692",4708010,"Needs Analysis","0013h00000FffxmAAB","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8VAAQ""}","0063h000008wq8VAAQ","Opportunity for Figueroa1695",2604140,"Closed Won","0013h00000Ffg7aAAB","0053h000003de7DAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8XAAQ""}","0063h000008wq8XAAQ","Opportunity for Watkins1701",831100,"Closed Lost","0013h00000FffzHAAR","0053h000003de79AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8ZAAQ""}","0063h000008wq8ZAAQ","Opportunity for Schneider564",146771,"Closed Won","0013h00000Ffg3ZAAR","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8cAAA""}","0063h000008wq8cAAA","Opportunity for Reese570",2217555,"Prospecting","0013h00000Ffg9wAAB","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8dAAA""}","0063h000008wq8dAAA","Opportunity for Hunt578",1012640,"Closed Won","0013h00000Ffg0yAAB","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8eAAA""}","0063h000008wq8eAAA","Opportunity for Watson580",4090880,"Closed Won","0013h00000Ffg9jAAB","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8fAAA""}","0063h000008wq8fAAA","Opportunity for Carr581",61500,"Closed Won","0013h00000FffzSAAR","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8gAAA""}","0063h000008wq8gAAA","Opportunity for Butler582",224800,"Prospecting","0013h00000FfgAwAAJ","0053h000003de6yAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8hAAA""}","0063h000008wq8hAAA","Opportunity for Johnston583",399300,"Closed Won","0013h00000FfgASAAZ","0053h000003de75AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8iAAA""}","0063h000008wq8iAAA","Opportunity for Dunn946",2389600,"Closed Won","0013h00000Ffg5qAAB","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8jAAA""}","0063h000008wq8jAAA","Opportunity for Davis947",1574960,"Closed Won","0013h00000Ffg9eAAB","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8kAAA""}","0063h000008wq8kAAA","Opportunity for Stokes949",3915950,"Needs Analysis","0013h00000FffwcAAB","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8lAAA""}","0063h000008wq8lAAA","Opportunity for Bryant952",1379300,"Value Proposition","0013h00000Ffg7mAAB","0053h000003de7CAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8mAAA""}","0063h000008wq8mAAA","Opportunity for Salazar953",100267,"Perception Analysis","0013h00000FfgBCAAZ","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8nAAA""}","0063h000008wq8nAAA","Opportunity for Alexander954",895135,"Value Proposition","0013h00000Ffg4zAAB","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3TAAQ""}","0063h000008wq3TAAQ","Opportunity for Estrada781",2182350,"Closed Won","0013h00000Ffg7KAAR","0053h000003de73AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3PAAQ""}","0063h000008wq3PAAQ","Opportunity for Guerrero433",274656,"Closed Won","0013h00000FfgBuAAJ","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3RAAQ""}","0063h000008wq3RAAQ","Opportunity for Ramos435",2942705,"Closed Won","0013h00000Ffg80AAB","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3SAAQ""}","0063h000008wq3SAAQ","Opportunity for Welch436",520500,"Closed Won","0013h00000Ffg0yAAB","0053h000003de74AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3UAAQ""}","0063h000008wq3UAAQ","Opportunity for Moody784",82925,"Closed Won","0013h00000FffyEAAR","0053h000003de7BAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3VAAQ""}","0063h000008wq3VAAQ","Opportunity for Harrison791",193500,"Closed Won","0013h00000Ffg7JAAR","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3XAAQ""}","0063h000008wq3XAAQ","Opportunity for Phillips797",1313950,"Closed Won","0013h00000FffzhAAB","0053h000003de75AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3YAAQ""}","0063h000008wq3YAAQ","Opportunity for Blair798",23642,"Qualification","0013h00000FffzxAAB","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3ZAAQ""}","0063h000008wq3ZAAQ","Opportunity for Beck799",363453,"Closed Won","0013h00000Ffg3XAAR","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3aAAA""}","0063h000008wq3aAAA","Opportunity for Sullivan800",577250,"Negotiation/Review","0013h00000Ffg5iAAB","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3bAAA""}","0063h000008wq3bAAA","Opportunity for George802",214100,"Closed Won","0013h00000Ffg0EAAR","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3cAAA""}","0063h000008wq3cAAA","Opportunity for Gill1168",786875,"Closed Won","0013h00000Ffg9YAAR","0053h000003de72AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3eAAA""}","0063h000008wq3eAAA","Opportunity for Osborne1170",71880,"Closed Won","0013h00000Ffg6MAAR","0053h000003de73AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3fAAA""}","0063h000008wq3fAAA","Opportunity for Rhodes1171",237960,"Closed Won","0013h00000Ffg1mAAB","0053h000003de7AAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3gAAA""}","0063h000008wq3gAAA","Opportunity for Knight1172",2113750,"Closed Won","0013h00000Ffg0ZAAR","0053h000003de76AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq3hAAA""}","0063h000008wq3hAAA","Opportunity for Carson1177",93733,"Closed Lost","0013h00000Ffg0FAAR","0053h000003de73AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8rAAA""}","0063h000008wq8rAAA","Opportunity for Jackson959",2632925,"Closed Won","0013h00000FfgBwAAJ","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8oAAA""}","0063h000008wq8oAAA","Opportunity for Dennis956",2285700,"Qualification","0013h00000Ffg7bAAB","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8pAAA""}","0063h000008wq8pAAA","Opportunity for Estrada957",488860,"Negotiation/Review","0013h00000FffxIAAR","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8qAAA""}","0063h000008wq8qAAA","Opportunity for Rodriquez958",413100,"Qualification","0013h00000Ffg7YAAR","0053h000003de7CAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8sAAA""}","0063h000008wq8sAAA","Opportunity for McBride960",412385,"Closed Won","0013h00000FfgBxAAJ","0053h000003de74AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8tAAA""}","0063h000008wq8tAAA","Opportunity for Jimenez961",449700,"Needs Analysis","0013h00000Ffg9yAAB","0053h000003de6wAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8uAAA""}","0063h000008wq8uAAA","Opportunity for Moore962",39960,"Negotiation/Review","0013h00000FffzaAAB","0053h000003de7DAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8vAAA""}","0063h000008wq8vAAA","Opportunity for Wade966",552000,"Needs Analysis","0013h00000Ffg2XAAR","0053h000003de77AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8wAAA""}","0063h000008wq8wAAA","Opportunity for Luna1331",1010900,"Closed Won","0013h00000Ffg5IAAR","0053h000003de6zAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8yAAA""}","0063h000008wq8yAAA","Opportunity for Malone1334",3847700,"Needs Analysis","0013h00000Ffg1GAAR","0053h000003de70AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq8zAAA""}","0063h000008wq8zAAA","Opportunity for Sharp1336",257198,"Closed Won","0013h00000Ffg2CAAR","0053h000003de74AAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq90AAA""}","0063h000008wq90AAA","Opportunity for Shaw1337",620200,"Closed Lost","0013h00000FffxsAAB","0053h000003de6xAAA"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq91AAA""}","0063h000008wq91AAA","Opportunity for Guzman1338",256275,"Closed Won","0013h00000FffyMAAR","0053h000003de7CAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq92AAA""}","0063h000008wq92AAA","Opportunity for Gibbs1339",2983800,"Closed Won","0013h00000FffxhAAB","0053h000003de7CAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq93AAA""}","0063h000008wq93AAA","Opportunity for Chavez1340",289140,"Closed Won","0013h00000Ffg9GAAR","0053h000003de7EAAQ"
"{""type"":""Opportunity"",""url"":""/services/data/v54.0/sobjects/Opportunity/0063h000008wq94AAA""}","0063h000008wq94AAA","Opportunity for Walker1342",1259840,"Closed Lost","0013h00000Ffg0tAAB","0053h000003de7DAAQ"
